name,shortName,gps,version,catalog,doi,detail_url,mass_1_source,mass_1_source_lower,mass_1_source_upper,mass_2_source,mass_2_source_lower,mass_2_source_upper,network_matched_filter_snr,network_matched_filter_snr_lower,network_matched_filter_snr_upper,luminosity_distance,luminosity_distance_lower,luminosity_distance_upper,chi_eff,chi_eff_lower,chi_eff_upper,total_mass_source,total_mass_source_lower,total_mass_source_upper,chirp_mass_source,chirp_mass_source_lower,chirp_mass_source_upper,chirp_mass,chirp_mass_lower,chirp_mass_upper,redshift,redshift_lower,redshift_upper,far,far_lower,far_upper,p_astro,p_astro_lower,p_astro_upper,final_mass_source,final_mass_source_lower,final_mass_source_upper
GW230606_065320,GW230606_065320-v1,1370069618.1,1,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230606_065320-v1,,,,,,,12.6,,,,,,,,,,,,,,,,,,,,,7.900000000000001,,,0.64,,,,,
GW230606_024545,GW230606_024545-v2,1370054763.5,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230606_024545-v2,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,1.5,,,0.88,,,,,
GW230606_004305,GW230606_004305-v2,1370047403.8,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230606_004305-v2,37.6,-7.6,13.3,25.7,-8.3,8.2,11.1,,,2800.0,-1400.0,1500.0,-0.11,-0.31,0.26,63.4,-8.4,13.5,26.5,-3.6,5.7,,,,0.48,-0.22,0.21,0.00041,,,0.99,,,60.8,-8.0,12.8
GW230605_065343,GW230605_065343-v2,1369983241.5,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230605_065343-v2,17.4,-3.6,6.6,11.0,-2.7,2.5,11.4,,,1060.0,-480.0,610.0,0.06,-0.1,0.16,28.6,-2.8,4.1,11.95,-0.94,0.94,,,,0.21,-0.09,0.1,1e-05,,,0.99,,,27.3,-2.8,4.2
GW230603_174756,GW230603_174756-v2,1369849694.9,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230603_174756-v2,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,4.0,,,0.79,,,,,
GW230601_224134,GW230601_224134-v2,1369694512.1,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230601_224134-v2,64.0,-13.0,17.0,44.0,-15.0,14.0,13.4,,,3700.0,-1800.0,2100.0,-0.03,-0.32,0.27,107.0,-15.0,22.0,45.1,-7.4,9.8,,,,0.6,-0.26,0.27,1e-05,,,0.99,,,102.0,-14.0,21.0
GW230531_141100,GW230531_141100-v2,1369577478.3,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230531_141100-v2,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,3.5,,,0.72,,,,,
GW230529_181500,GW230529_181500-v3,1369419318.7,3,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230529_181500-v3,3.66,-1.21,0.82,1.42,-0.22,0.6,11.8,,,203.0,-98.0,103.0,-0.1,-0.18,0.12,5.08,-0.6,0.61,1.94,-0.04,0.04,,,,0.04,-0.02,0.02,0.00022,,,0.99,,,,,
GW230528_145129,GW230528_145129-v1,1369320707.7,1,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230528_145129-v1,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,,14.0,,,0.5,,,,,
GW230518_125908,GW230518_125908-v2,1368449966.2,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230518_125908-v2,8.17,-0.92,0.84,1.45,-0.1,0.13,14.1,,,236.0,-96.0,108.0,-0.01,-0.11,0.09,9.61,-0.79,0.76,2.8,-0.06,0.06,,,,0.05,-0.02,0.02,1e-05,,,0.99,,,,,
GW230517_044807,GW230517_044807-v1,1368334105.4,1,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230517_044807-v1,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,8.5,,,0.62,,,,,
GW200322_091133,GW200322_091133-v1,1268903511.3,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200322_091133-v1,38.0,-22.0,130.0,11.3,-6.0,24.3,4.5,-3.0,2.7,3500.0,-2200.0,12500.0,0.27,-0.58,0.54,50.0,-22.0,132.0,15.0,-4.0,29.5,,,,0.59,-0.32,1.43,140.0,,,0.61501,,,48.0,-22.0,132.0
GW200316_215756,GW200316_215756-v1,1268431094.1,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200316_215756-v1,13.1,-2.9,10.2,7.8,-2.9,2.0,10.3,-0.7,0.4,1120.0,-440.0,480.0,0.13,-0.1,0.27,21.2,-2.0,7.2,8.75,-0.55,0.62,,,,0.22,-0.08,0.08,1e-05,,,0.99,,,20.2,-1.9,7.4
GW200311_115853,GW200311_115853-v1,1267963151.3,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200311_115853-v1,34.2,-3.8,6.4,27.7,-5.9,4.1,17.8,-0.2,0.2,1170.0,-400.0,280.0,-0.02,-0.2,0.16,61.9,-4.2,5.3,26.6,-2.0,2.4,,,,0.23,-0.07,0.05,1e-05,,,0.99,,,59.0,-3.9,4.8
GW200308_173609,GW200308_173609-v1,1267724187.7,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200308_173609-v1,60.0,-29.0,166.0,24.0,-13.0,36.0,4.7,-2.9,2.5,7100.0,-4400.0,13900.0,0.16,-0.49,0.58,92.0,-48.0,169.0,34.0,-18.0,44.0,,,,1.04,-0.57,1.47,2.4,,,0.8566,,,88.0,-47.0,169.0
GW200306_093714,GW200306_093714-v1,1267522652.1,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200306_093714-v1,28.3,-7.7,17.1,14.8,-6.4,6.5,7.8,-0.6,0.4,2100.0,-1100.0,1700.0,0.32,-0.46,0.28,43.9,-7.5,11.8,17.5,-3.0,3.5,,,,0.38,-0.18,0.24,24.0,,,0.81156,,,41.7,-6.9,12.3
GW200302_015811,GW200302_015811-v1,1267149509.5,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200302_015811-v1,37.8,-8.5,8.7,20.0,-5.7,8.1,10.8,-0.4,0.3,1480.0,-700.0,1020.0,0.01,-0.26,0.25,57.8,-6.9,9.6,23.4,-3.0,4.7,,,,0.28,-0.12,0.16,0.11,,,0.90643,,,55.5,-6.6,8.9
GW200225_060421,GW200225_060421-v1,1266645879.3,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200225_060421-v1,19.3,-3.0,5.0,14.0,-3.5,2.8,12.5,-0.4,0.3,1150.0,-530.0,510.0,-0.12,-0.28,0.17,33.5,-3.0,3.6,14.2,-1.4,1.5,,,,0.22,-0.1,0.09,1.1e-05,,,0.99,,,32.1,-2.8,3.5
GW200224_222234,GW200224_222234-v1,1266618172.4,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200224_222234-v1,40.0,-4.5,6.7,32.7,-7.2,4.8,20.0,-0.2,0.2,1710.0,-650.0,500.0,0.1,-0.16,0.15,72.3,-5.3,7.2,31.1,-2.7,3.3,,,,0.32,-0.11,0.08,1e-05,,,0.99,,,68.7,-4.8,6.7
GW200220_124850,GW200220_124850-v1,1266238148.1,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200220_124850-v1,38.9,-8.6,14.1,27.9,-9.0,9.2,8.5,-0.5,0.3,4000.0,-2200.0,2800.0,-0.07,-0.33,0.27,67.0,-12.0,17.0,28.2,-5.1,7.3,,,,0.66,-0.31,0.36,30.0,,,0.82579,,,64.0,-11.0,16.0
GW200220_061928,GW200220_061928-v1,1266214786.7,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200220_061928-v1,87.0,-23.0,40.0,61.0,-25.0,26.0,7.2,-0.7,0.4,6000.0,-3100.0,4800.0,0.06,-0.38,0.4,148.0,-33.0,55.0,62.0,-15.0,23.0,,,,0.9,-0.4,0.55,6.8,,,0.62376,,,141.0,-31.0,51.0
GW200219_094415,GW200219_094415-v1,1266140673.1,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200219_094415-v1,37.5,-6.9,10.1,27.9,-8.4,7.4,10.7,-0.5,0.3,3400.0,-1500.0,1700.0,-0.08,-0.29,0.23,65.0,-8.2,12.6,27.6,-3.8,5.6,,,,0.57,-0.22,0.22,0.00099,,,0.99,,,62.2,-7.8,11.7
GW200216_220804,GW200216_220804-v1,1265926102.8,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200216_220804-v1,51.0,-13.0,22.0,30.0,-16.0,14.0,8.1,-0.5,0.4,3800.0,-2000.0,3000.0,0.1,-0.36,0.34,81.0,-14.0,20.0,32.9,-8.5,9.3,,,,0.63,-0.29,0.37,0.35,,,0.77277,,,78.0,-13.0,19.0
GW200210_092254,GW200210_092254-v1,1265361792.9,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200210_092254-v1,24.1,-4.6,7.5,2.83,-0.42,0.47,8.4,-0.7,0.5,940.0,-340.0,430.0,0.02,-0.21,0.22,27.0,-4.3,7.1,6.56,-0.4,0.38,,,,0.19,-0.06,0.08,1.2,,,0.54462,,,26.7,-4.3,7.2
GW200209_085452,GW200209_085452-v1,1265273710.1,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200209_085452-v1,35.6,-6.8,10.5,27.1,-7.8,7.8,9.6,-0.5,0.4,3400.0,-1800.0,1900.0,-0.12,-0.3,0.24,62.6,-9.4,13.9,26.7,-4.2,6.0,,,,0.57,-0.26,0.25,0.046,,,0.97236,,,59.9,-8.9,13.1
GW200208_222617,GW200208_222617-v1,1265235995.9,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200208_222617-v1,51.0,-30.0,103.0,12.3,-5.5,9.2,7.4,-1.2,1.4,4100.0,-2000.0,4400.0,0.45,-0.46,0.42,63.0,-26.0,100.0,19.8,-5.2,10.5,,,,0.66,-0.29,0.53,4.8,,,0.70006,,,61.0,-26.0,99.0
GW200208_130117,GW200208_130117-v1,1265202095.9,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200208_130117-v1,37.7,-6.2,9.3,27.4,-7.3,6.3,10.8,-0.4,0.3,2230.0,-850.0,1020.0,-0.07,-0.27,0.21,65.3,-6.8,8.1,27.7,-3.1,3.7,,,,0.4,-0.14,0.15,0.00031,,,0.99,,,62.5,-6.4,7.5
GW200202_154313,GW200202_154313-v1,1264693411.5,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200202_154313-v1,10.1,-1.4,3.5,7.3,-1.7,1.1,10.8,-0.4,0.2,410.0,-160.0,150.0,0.04,-0.06,0.13,17.58,-0.67,1.78,7.49,-0.2,0.24,,,,0.09,-0.03,0.03,1e-05,,,0.99,,,16.76,-0.66,1.87
GW200129_065458,GW200129_065458-v1,1264316116.4,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200129_065458-v1,34.5,-3.1,9.9,29.0,-9.3,3.3,26.8,-0.2,0.2,890.0,-370.0,260.0,0.11,-0.16,0.11,63.3,-3.4,4.5,27.2,-2.3,2.1,,,,0.18,-0.07,0.05,1e-05,,,0.99,,,60.2,-3.2,4.1
GW200128_022011,GW200128_022011-v1,1264213229.9,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200128_022011-v1,42.2,-8.1,11.6,32.6,-9.2,9.5,10.6,-0.4,0.3,3400.0,-1800.0,2100.0,0.12,-0.25,0.24,75.0,-12.0,17.0,32.0,-5.5,7.5,,,,0.56,-0.28,0.28,0.0043,,,0.99,,,71.0,-11.0,16.0
GW200115_042309,GW200115_042309-v2,1263097407.7,2,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200115_042309-v2,5.9,-2.5,2.0,1.44,-0.28,0.85,11.3,-0.5,0.3,290.0,-100.0,150.0,-0.15,-0.42,0.23,7.4,-1.7,1.7,2.43,-0.07,0.05,,,,0.06,-0.02,0.03,1e-05,,,0.99,,,7.2,-1.7,1.8
GW200112_155838,GW200112_155838-v1,1262879936.0,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200112_155838-v1,35.6,-4.5,6.7,28.3,-5.9,4.4,19.8,-0.2,0.1,1250.0,-460.0,430.0,0.06,-0.15,0.15,63.9,-4.6,5.7,27.4,-2.1,2.6,,,,0.24,-0.08,0.07,1e-05,,,0.99,,,60.8,-4.3,5.3
GW191230_180458,GW191230_180458-v1,1261764316.4,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW191230_180458-v1,49.4,-9.6,14.0,37.0,-12.0,11.0,10.4,-0.4,0.3,4300.0,-1900.0,2100.0,-0.05,-0.31,0.26,86.0,-12.0,19.0,36.5,-5.6,8.2,,,,0.69,-0.27,0.26,0.05,,,0.96159,,,82.0,-11.0,17.0
GW191222_033537,GW191222_033537-v1,1261020955.1,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW191222_033537-v1,45.1,-8.0,10.9,34.7,-10.5,9.3,12.5,-0.3,0.2,3000.0,-1700.0,1700.0,-0.04,-0.25,0.2,79.0,-11.0,16.0,33.8,-5.0,7.1,,,,0.51,-0.26,0.23,1e-05,,,0.99,,,75.5,-9.9,15.3
GW191219_163120,GW191219_163120-v1,1260808298.4,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW191219_163120-v1,31.1,-2.8,2.2,1.17,-0.06,0.07,9.1,-0.8,0.5,550.0,-160.0,240.0,0.0,-0.09,0.07,32.3,-2.7,2.2,4.31,-0.17,0.12,,,,0.11,-0.03,0.05,4.0,,,0.8224,,,32.2,-2.7,2.2
GW191216_213338,GW191216_213338-v1,1260567236.4,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW191216_213338-v1,12.1,-2.2,4.6,7.7,-1.9,1.6,18.6,-0.2,0.2,340.0,-130.0,120.0,0.11,-0.06,0.13,19.8,-0.93,2.7,8.33,-0.19,0.22,,,,0.07,-0.03,0.02,1e-05,,,0.99,,,18.87,-0.93,2.81
GW191215_223052,GW191215_223052-v1,1260484270.3,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW191215_223052-v1,24.9,-4.1,7.1,18.1,-4.1,3.8,11.2,-0.4,0.3,1930.0,-860.0,890.0,-0.04,-0.21,0.17,43.3,-4.3,5.3,18.4,-1.7,2.2,,,,0.35,-0.14,0.13,1e-05,,,0.99,,,41.4,-4.1,5.1
GW191204_171526,GW191204_171526-v1,1259514944.0,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW191204_171526-v1,11.7,-1.7,3.3,8.4,-1.7,1.3,17.4,-0.3,0.2,640.0,-260.0,200.0,0.16,-0.05,0.08,20.19,-0.95,1.64,8.56,-0.28,0.41,,,,0.13,-0.05,0.04,1e-05,,,0.99,,,19.18,-0.93,1.71
GW191204_110529,GW191204_110529-v1,1259492747.5,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW191204_110529-v1,27.3,-5.9,10.8,19.2,-6.0,5.5,8.9,-0.6,0.4,1900.0,-1100.0,1700.0,0.05,-0.26,0.25,47.1,-7.8,9.1,19.8,-3.2,3.6,,,,0.34,-0.18,0.25,3.3,,,0.74239,,,45.0,-7.5,8.7
GW191129_134029,GW191129_134029-v1,1259070047.1,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW191129_134029-v1,10.7,-2.1,4.1,6.7,-1.7,1.5,13.1,-0.3,0.2,790.0,-330.0,260.0,0.06,-0.08,0.16,17.5,-1.2,2.4,7.31,-0.28,0.43,,,,0.16,-0.06,0.05,1e-05,,,0.99,,,16.8,-1.2,2.5
GW191127_050227,GW191127_050227-v1,1258866165.5,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW191127_050227-v1,53.0,-20.0,47.0,24.0,-14.0,17.0,9.2,-0.6,0.7,3400.0,-1900.0,3100.0,0.18,-0.36,0.34,80.0,-22.0,39.0,29.9,-9.1,11.7,,,,0.57,-0.29,0.4,0.25,,,0.73996,,,76.0,-21.0,39.0
GW191126_115259,GW191126_115259-v1,1258804397.6,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW191126_115259-v1,12.1,-2.2,5.5,8.3,-2.4,1.9,8.3,-0.5,0.2,1620.0,-740.0,740.0,0.21,-0.11,0.15,20.7,-2.0,3.4,8.65,-0.71,0.95,,,,0.3,-0.13,0.12,3.2,,,0.70041,,,19.6,-2.0,3.5
GW191113_071753,GW191113_071753-v1,1257664691.8,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW191113_071753-v1,29.0,-14.0,12.0,5.9,-1.3,4.4,7.9,-1.1,0.5,1370.0,-620.0,1150.0,0.0,-0.29,0.37,34.5,-9.8,10.5,10.7,-1.0,1.1,,,,0.26,-0.11,0.18,26.0,,,0.68339,,,34.0,-10.0,11.0
GW191109_010717,GW191109_010717-v1,1257296855.2,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW191109_010717-v1,65.0,-11.0,11.0,47.0,-13.0,15.0,17.3,-0.5,0.5,1290.0,-650.0,1130.0,-0.29,-0.31,0.42,112.0,-16.0,20.0,47.5,-7.5,9.6,,,,0.25,-0.12,0.18,0.00018,,,0.99,,,107.0,-15.0,18.0
GW191105_143521,GW191105_143521-v1,1256999739.9,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW191105_143521-v1,10.7,-1.6,3.7,7.7,-1.9,1.4,9.7,-0.5,0.3,1150.0,-480.0,430.0,-0.02,-0.09,0.13,18.5,-1.3,2.1,7.82,-0.45,0.61,,,,0.23,-0.09,0.07,0.012,,,0.99,,,17.6,-1.2,2.1
GW191103_012549,GW191103_012549-v1,1256779567.5,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW191103_012549-v1,11.8,-2.2,6.2,7.9,-2.4,1.7,8.9,-0.5,0.3,990.0,-470.0,500.0,0.21,-0.1,0.16,20.0,-1.8,3.7,8.34,-0.57,0.66,,,,0.2,-0.09,0.09,0.46,,,0.94318,,,19.0,-1.7,3.8
GW190930_133541,GW190930_133541-v2,1253885759.2,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190930_133541-v2,14.2,-4.0,8.0,6.9,-2.1,2.4,9.7,-0.5,0.3,770.0,-320.0,320.0,0.19,-0.16,0.22,21.2,-2.0,5.9,8.5,-0.4,0.5,,,,0.16,-0.06,0.06,0.012,,,0.99785,,,20.2,-2.0,6.1
GW190929_012149,GW190929_012149-v2,1253755327.4,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190929_012149-v2,66.3,-16.6,21.6,26.8,-10.6,14.7,9.7,-0.6,0.4,3130.0,-1370.0,2510.0,-0.03,-0.28,0.23,93.3,-15.0,23.3,35.6,-7.4,10.2,,,,0.53,-0.2,0.33,0.16,,,0.87042,,,90.3,-14.6,22.3
GW190926_050336,GW190926_050336-v1,1253509434.0,1,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190926_050336-v1,41.1,-12.5,20.8,20.4,-8.2,11.4,8.1,-0.8,0.6,3280.0,-1730.0,3400.0,-0.02,-0.32,0.25,61.9,-12.0,22.7,24.4,-4.9,9.0,,,,0.55,-0.26,0.44,1.1,,,0.54334,,,59.6,-11.8,22.1
GW190925_232845,GW190925_232845-v1,1253489343.1,1,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190925_232845-v1,20.8,-2.9,6.5,15.5,-3.6,2.5,9.7,-0.6,0.3,930.0,-350.0,460.0,0.09,-0.15,0.16,36.7,-2.8,3.6,15.6,-1.1,1.1,,,,0.19,-0.07,0.08,0.0072,,,0.98849,,,34.9,-2.6,3.5
GW190924_021846,GW190924_021846-v2,1253326744.8,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190924_021846-v2,8.8,-1.8,4.3,5.1,-1.5,1.2,12.0,-0.4,0.3,550.0,-220.0,220.0,0.03,-0.08,0.2,13.9,-0.9,2.8,5.8,-0.2,0.2,,,,0.11,-0.04,0.04,1e-05,,,1.0,,,13.3,-0.9,3.0
GW190917_114630,GW190917_114630-v1,1252756008.0,1,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190917_114630-v1,9.7,-3.9,3.4,2.1,-0.4,1.1,8.3,-0.8,0.5,720.0,-310.0,300.0,-0.08,-0.43,0.21,11.8,-2.8,3.0,3.7,-0.2,0.2,,,,0.15,-0.06,0.05,0.66,,,0.76643,,,11.6,-2.9,3.1
GW190916_200658,GW190916_200658-v1,1252699636.9,1,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190916_200658-v1,43.8,-12.6,19.9,23.3,-10.0,12.5,8.1,-0.5,0.3,4940.0,-2380.0,3710.0,0.2,-0.31,0.33,68.0,-13.1,18.3,26.9,-5.4,8.2,,,,0.77,-0.32,0.45,4.7,,,0.65727,,,65.0,-12.6,17.3
GW190915_235702,GW190915_235702-v2,1252627040.6,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190915_235702-v2,32.6,-4.9,8.8,24.5,-5.8,4.9,13.1,-0.3,0.2,1750.0,-650.0,710.0,-0.03,-0.24,0.19,57.2,-5.3,7.1,24.4,-2.3,3.0,,,,0.32,-0.11,0.11,1e-05,,,1.0,,,54.7,-5.0,6.6
GW190910_112807,GW190910_112807-v2,1252150105.3,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190910_112807-v2,43.8,-6.8,7.6,34.2,-7.3,6.6,14.5,-0.3,0.2,1520.0,-630.0,1090.0,0.0,-0.2,0.17,78.0,-9.1,9.3,33.5,-4.1,4.2,,,,0.29,-0.11,0.17,0.0029,,,0.99669,,,74.4,-8.6,8.5
GW190828_065509,GW190828_065509-v2,1251010527.8,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190828_065509-v2,23.7,-6.7,6.8,10.4,-2.2,3.8,10.2,-0.5,0.4,1540.0,-650.0,690.0,0.05,-0.17,0.16,34.3,-4.3,5.2,13.4,-1.0,1.4,,,,0.29,-0.11,0.11,3.5e-05,,,0.99998,,,33.0,-4.3,5.3
GW190828_063405,GW190828_063405-v2,1251009263.7,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190828_063405-v2,31.9,-4.1,5.4,25.8,-5.3,4.9,16.5,-0.3,0.2,2070.0,-920.0,650.0,0.15,-0.16,0.15,57.2,-4.3,7.9,24.6,-2.0,3.6,,,,0.38,-0.15,0.1,1e-05,,,1.0,,,54.3,-4.0,7.3
GW190814,GW190814_211039-v3,1249852257.0,3,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190814-v3,23.3,-1.4,1.4,2.6,-0.1,0.1,25.3,-0.2,0.1,230.0,-50.0,40.0,0.0,-0.07,0.07,25.9,-1.3,1.3,6.11,-0.05,0.06,,,,0.05,-0.01,0.01,1e-05,,,1.0,,,25.7,-1.3,1.3
GW190805_211137,GW190805_211137-v1,1249074715.3,1,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190805_211137-v1,46.2,-11.2,15.4,30.6,-11.3,11.8,8.1,-0.7,0.5,6130.0,-3080.0,3720.0,0.37,-0.39,0.29,76.7,-13.8,19.5,31.9,-6.3,8.8,,,,0.92,-0.4,0.43,0.63,,,0.95372,,,72.4,-13.2,18.2
GW190803_022701,GW190803_022701-v2,1248834439.8,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190803_022701-v2,37.7,-6.7,9.8,27.6,-8.5,7.6,9.3,-0.5,0.3,3190.0,-1470.0,1630.0,-0.01,-0.28,0.23,65.0,-8.1,12.0,27.6,-3.8,5.4,,,,0.54,-0.22,0.22,0.073,,,0.97383,,,62.1,-7.6,11.2
GW190731_140936,GW190731_140936-v2,1248617394.6,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190731_140936-v2,41.8,-9.1,12.7,29.0,-9.9,10.2,8.8,-0.4,0.3,3330.0,-1770.0,2350.0,0.07,-0.25,0.28,70.7,-11.4,16.3,29.7,-5.3,7.4,,,,0.56,-0.26,0.31,0.33,,,0.83427,,,67.4,-10.8,15.3
GW190728_064510,GW190728_064510-v2,1248331528.5,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190728_064510-v2,12.5,-2.3,6.9,8.0,-2.6,1.7,13.1,-0.4,0.3,880.0,-380.0,260.0,0.13,-0.07,0.19,20.7,-1.4,4.2,8.6,-0.3,0.6,,,,0.18,-0.07,0.05,1e-05,,,1.0,,,19.7,-1.4,4.4
GW190727_060333,GW190727_060333-v2,1248242631.9,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190727_060333-v2,38.9,-6.0,8.9,30.2,-8.3,6.5,11.7,-0.5,0.2,3070.0,-1230.0,1300.0,0.09,-0.27,0.25,68.8,-7.8,10.2,29.4,-3.7,4.6,,,,0.52,-0.18,0.18,1e-05,,,1.0,,,65.4,-7.3,9.5
GW190725_174728,GW190725_174728-v1,1248112066.4,1,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190725_174728-v1,11.8,-3.0,10.1,6.3,-2.5,2.1,9.1,-0.7,0.4,1030.0,-430.0,520.0,-0.04,-0.16,0.36,18.3,-1.9,7.4,7.4,-0.5,0.5,,,,0.2,-0.08,0.09,0.46,,,0.96021,,,17.6,-1.8,7.7
